wiki_movie_id,freebase_movie_id,movie_name,revenue,movie_runtime,languages,movie_release_date,countries_old,countries,genres,release_date,plot_summary,cast
Wikipedia movie ID,Freebase movie ID,Movie name,Movie box office revenue,Movie runtime,languages,movie_release_date,countries_old,countries,,,,
975900,/m/03vyhn,Ghosts of Mars,14010832.0,98.0,['english'],2001-08-24,['United States of America'],['United States of America'],,,"Set in the year 2176, Mars has been 85% terraformed, giving the planet an Earth-like atmosphere. Martian society has become matriarchal, centering on the city of Chryse, with smaller outposts connected by an expansive network of trains. In the wake of a series of mysterious 'incidents', Police Officer Melanie Ballard is called before a tribunal to give testimony following a disastrous mission to the remote mining outpost Shining Canyon to retrieve convicted felon James 'Desolation' Williams, of which she is apparently the sole survivor.
Through a series of flashbacks (and flashbacks within flashbacks as new perspectives are incorporated into the narrative), Ballard recounts details of the mission. Accompanied by commanding officer Helena Braddock, cocky sergeant Jericho Butler and rookie officers Bashira Kincaid and Michael Descanso, Ballard arrives at Shining Canyon to find the town seemingly deserted. Investigating the local jail, Braddock discovers a trio of individuals who appear to have sealed themselves into one of the cells; among them science officer Dr Arlene Whitlock.
Ballard and Butler find a number of disoriented miners and the convict Williams, who has escaped. The group is attacked by several of the miners, causing Ballard and Williams to band together and incapacitate them. Ballard is forced to shoot and kill one of them, causing the affliction to be passed on to one of the three survivors. Butler, venturing out to the edge of town in pursuit of one of the feral miners, discovers a row of severed heads mounted on spikes, including the head of Commander Braddock and a large assembly in the canyon below committing horrific acts of self-mutilation and ritualistic execution.
Friends of Williams arrive and force Ballard and Butler to release him. While they originally plan on leaving the officers and remaining miners to die, Ballard convinces them to work together to survive. Their initial effort to escape is halted when the army of feral miners converge on their position, killing, injuring and infecting several of them. Confronted by Ballard, Whitlock eventually explains that she fled from her post after discovering an ancient underground vault created by an extinct Martian civilization. When the door to the vault was opened, it released hostile spirits or ""ghosts"", which took possession of the workers, causing their violent behavior. Killing a possessed human merely releases the Martian spirit to possess another host. Ballard surmises that these Martian spirits believe humans to be an invading race. Ballard is briefly possessed until Butler feeds her a hallucinogenic drug, which forces the Martian spirit to leave her body.
The group is forced to flee as the possessed workers breach the jail, leaving only Ballard, Williams, Butler, Kincaid and Whitlock left alive. While they are able to make it to the train, Ballard realizes that they have a duty to exterminate the Martian threat and decide to return to Shining Canyon to overload the outpost's nuclear power plant, assuming that the ensuing atomic blast will vaporize the spirits. While they are able to initiate the meltdown, Whitlock is possessed, while Butler, Kincaid and the two train operators are killed. Boarding the train, the two watch as the army is engulfed in the explosion. Williams tends to Ballard's wounds. Unwilling to face the authorities, he handcuffs Ballard to her cot and leaves. She moves to shoot him, but realizes her respect for him and lets him escape.
Resting after her tribunal, Ballard is woken by an alert that the city is under attack. Realizing their attempt to destroy the spirits failed, she readies herself to face the onslaught alone until she is greeted by Williams, who hands her a weapon. The two agree to fight their way out of the city together.",
3196793,/m/08yl5d,Getting Away with Murder: The JonBenét Ramsey Mystery,,95.0,['english'],2000-02-16,['United States of America'],['United States of America'],,,"On December 25, 1996, in Boulder, Colorado, an asleep JonBenét Ramsey (Julia Granstrom) is carried by her parents, John (Cliff DeYoung) and Patsy Ramsey (Judi Evans Luciano), into their residence after attending a Christmas party. The family admires their Christmas tree, as the film intercuts with scenes of JonBenét's autopsy. Before JonBenét is put to bed, John leads her in the Christian child's prayer ""Now I Lay Me Down to Sleep"". The following morning, Patsy finds a ransom note on the kitchen staircase. The note demands $118,000 in exchange for the return of JonBenét; it further claims that JonBenét will be executed if John and Patsy refuse to pay the ransom. Investigators arrive to the Ramsey residence and question John and Patsy in an effort to determine who wrote the ransom note. The residence is then thoroughly searched by the investigators, who discover JonBenét's corpse in the basement. The investigators call for an ambulance, as they remove duct tape from JonBenét's mouth and a cord that is tied around her wrists. As JonBenét's body is brought upstairs, John and Patsy become hysterical. A reverend leads the couple in prayer in an effort to calm them down.
Assigned to write a story about JonBenét's death, a reporter (Alice Barrett-Mitchell) travels to Boulder. Upon arrival to the city, she interviews the Ramsey's friends and neighbors, in addition to city officials. As she watches a televised interview with John and Patsy, the reporter begins to grow suspicious of the couple. She receives a call from a detective (Brad Greenquist) who claims that he wants her to know the truth about JonBenét's death. The detective, however, has second thoughts and ends the call. As investigators begin to consider John and Patsy as suspects, the reporter receives a second call from the detective. The detective claims that John and Patsy murdered JonBenét, however, he asks the reporter to not run the story over concerns that it will be traced back to him. As news coverage of the killing increases, the reporter receives a call from another detective (Albert Hall). This detective claims that John and Patsy are innocent, and that the Boulder Police Department are attempting to frame the couple. He alleges that JonBenét was actually killed by Bill McReynolds, Randy Simons, or Jeff Merrick, all of whom have connections with the Ramsey family. Confused over who was actually responsible for JonBenét's death, the reporter ultimately writes that the truth will only be discovered within time.","Alice Barrett-Mitchell as Reporter
Cliff DeYoung as John Ramsey
Julia Granstrom as JonBenét Ramsey
Brad Greenquist as Detective Guilty
Albert Hall as Investigator Innocent
Judi Evans Luciano as Patsy Ramsey"
28463795,/m/0crgdbh,Brun bitter,,83.0,['norwegian'],1988-01-01,['Norway'],['Norway'],,,"Brun bitter (English: Brown bitter), also called Hair of the Dog, is a 1988 Norwegian crime film directed by Sølve Skagen, starring Frank Krog, Kristin Kajander and Anne Krigsvoll. The screenplay is also by Skagen, based on the book Din, til døden, by Gunnar Staalesen. The story is typical of a film noir, with the detective Alexander 'Lex' Larsen (Krog) attempting to clear the femme fatale Vigdis Wang (Kajander) of a charge of murder.

Cast
Frank Krog as Alexander 'Lex' Larsen
Kristin Kajander as Vigdis Wang
Anne Krigsvoll as Liv Bredesen
Rolf Skøien as Johnny 'Jocken'
Vidar Sandem as Jens Falch aka Falchen
Svein Erik Brodal as Asbjørn, videomann
Rulle Smit as Charlotte
Dan Kristoffer Ree as Kristoffer 'Kolumbus'
Bjørn Floberg as Sebastian Ramberg
Eva von Hanno as Kontordame
Fredrik Rütter as Mikkelsen
Morten Faldaas as Windy
Bjarne Thomsen as Salasso
Odd Furøy as Forhørsdommer
Wiggo Lebsanft as Gudmund Holte
Kine Hellebust as Astrid Holte
Tone Schwarzott as Religiøs dame
Siva Rita Engra Ringdal as Siarita

External links
Brun bitter at IMDb
Brun bitter at Filmweb.no (Norwegian)
Hair of the Dog at the Norwegian Film Institute","Frank Krog as Alexander 'Lex' Larsen
Kristin Kajander as Vigdis Wang
Anne Krigsvoll as Liv Bredesen
Rolf Skøien as Johnny 'Jocken'
Vidar Sandem as Jens Falch aka Falchen
Svein Erik Brodal as Asbjørn, videomann
Rulle Smit as Charlotte
Dan Kristoffer Ree as Kristoffer 'Kolumbus'
Bjørn Floberg as Sebastian Ramberg
Eva von Hanno as Kontordame
Fredrik Rütter as Mikkelsen
Morten Faldaas as Windy
Bjarne Thomsen as Salasso
Odd Furøy as Forhørsdommer
Wiggo Lebsanft as Gudmund Holte
Kine Hellebust as Astrid Holte
Tone Schwarzott as Religiøs dame
Siva Rita Engra Ringdal as Siarita"
9363483,/m/0285_cd,White Of The Eye,,110.0,['english'],1987-01-01,['United Kingdom'],['United Kingdom'],,,,
261236,/m/01mrr1,A Woman in Flames,,106.0,['german'],1983-01-01,['Germany'],['Germany'],,,"Eva, an upper class housewife, becomes frustrated and leaves her arrogant husband. She is drawn to the idea of becoming a call girl. With the aid of a prostitute named Yvonne, Eva learns the basics and then they both set out looking for janes and johns together. She meets a charming man who she falls in love with and goes to his house late at night for a romantic tryst.  He turns out to be a gigolo.  Consequently, they move into his penthouse, which is large enough for both of them to offer their services separately.
Eva gradually moves into the world of sado-masochism. She finds being a dominatrix extremely satisfying, and begins to take pleasure in controlling others and causing them intense pain. She discovers this in a scene in which a man is hiding under a table. Eva can see that his hands are sticking out from under the table and are clearly visible. Coldly, and with intense inner satisfaction, Eva proceeds to crush the man's hands by slowly walking over them with her stiletto-heeled shoes.
Chris, the gigolo, becomes jealous of her and wants to know what's going on upstairs and how she is making so much money.  She tells him it is from hurting men, and that the more she hurts them, the more money she gets. This upsets him greatly. She also becomes jealous of a boyfriend/client he has been seeing/servicing for many years. The scenes in the upstairs room intensify.  One day he sneaks up and observes her in a scene dominating a man tied to a chair. He has a look on his face like ""see, this is what you truly are,"" and the look on her face says proudly ""yes, this is what I truly am."" He tries to whisk her away from all of it, buying her furs, talking about marriage.  She tells him that she's been dreaming about hitting him, and in the dream he likes it.
The setting is all there for a romantic ending, and yet, he panics, he takes all their money and invests it in a restaurant that she doesn't want to be part of.  She tries to walk out on him, and he gets angry, throws her against the wall, hits her, pours alcohol on her, and lights her on fire.
But the last scene shows her unscathed, happy with her friend the sex worker/madame, and they're getting thrown out of a bar that Chris owns.",
13696889,/m/03cfc81,The Gangsters,,35.0,"['silent film', 'english']",1913-05-29,['United States of America'],['United States of America'],,,"The Gangsters is a 1913 American short comedy film featuring Roscoe ""Fatty"" Arbuckle as one of the Keystone Cops.

Cast
Roscoe 'Fatty' Arbuckle
Nick Cogley
Fred Mace
Hank Mann
Ford Sterling
Al St. John

See also
Fatty Arbuckle filmography

References
External links
The Gangsters at IMDb","Roscoe 'Fatty' Arbuckle
Nick Cogley
Fred Mace
Hank Mann
Ford Sterling
Al St. John"
18998739,/m/04jcqvw,The Sorcerer's Apprentice,,86.0,['english'],2002-01-01,['South Africa'],['Africa'],,,"The poem begins as an old sorcerer departs his workshop, leaving his apprentice with chores to perform. Tired of fetching water by pail, the apprentice enchants a broom to do the work for him, using magic in which he is not fully trained. The floor is soon awash with water, and the apprentice realizes that he cannot stop the broom because he does not know the magic required to do so.
The apprentice splits the broom in two with an axe, but each piece becomes a whole broom that takes up a pail and continues fetching water, now at twice the speed. At this increased pace, the entire room quickly begins to flood. When all seems lost, the old sorcerer returns and quickly breaks the spell. The poem concludes with the old sorcerer's statement that only a master should invoke powerful spirits.",
10408933,/m/02qc0j7,Alexander's Ragtime Band,3600000.0,106.0,['english'],1938-08-16,['United States of America'],['United States of America'],,,"""Alexander's Ragtime Band"" is a Tin Pan Alley song by American composer Irving Berlin released in 1911; it is often inaccurately cited as his first global hit. Despite its title, the song is a march as opposed to a rag and contains little syncopation. The song is a narrative sequel to Berlin's earlier 1910 composition ""Alexander and His Clarinet"". This earlier composition recounts the reconciliation between an African-American musician named Alexander Adams and his flame Eliza Johnson as well as highlights Alexander's innovative musical style. Berlin's friend Jack Alexander, a cornet-playing African-American bandleader, inspired the title character.
Emma Carus, a famous contralto renowned for her high lung power, introduced Berlin's song to the public in Spring 1911. Carus' brassy performance of ""Alexander's Ragtime Band"" at the American Music Hall in Chicago on April 18, 1911, electrified the audience, and she toured other metropolises such as Detroit and New York City with acclaimed performances that featured the catchy tune. Carus' tour showcased the song in the United States and contributed to its immense popularity.
Amid the success of Carus' national tour, the comedic duo of Arthur Collins and Byron G. Harlan released a phonograph recording of the song on May 23, 1911, which became the best-selling record in the United States for ten consecutive weeks. Soon after, Berlin's jaunty melody ""sold a million copies of sheet music in 1911, then another million in 1912, and continued to sell for years afterwards,"" and it became ""the number one song from October 1911 through January 1912."" Although not a traditional ragtime song, Berlin's composition kickstarted a ragtime jubilee—a belated celebration of the music which African-Americans had originated a decade prior in the 1890s. The positive international reception of ""Alexander's Ragtime Band"" led to a musical and dance revival known as ""the ragtime craze"". 
Nearly two decades later, singer Bessie Smith recorded a 1927 cover which became one of the hit songs of that year. The song's popularity re-surged in 1934 with the release of a close harmony cover by the Boswell Sisters, and a 1938 musical film of the same name starring Tyrone Power and Alice Faye. A variety of artists covered the song such as Al Jolson, Billy Murray, Louis Armstrong, Bing Crosby, and others. The song had at least a dozen hit covers within fifty years of its release.

History
Composition and difficulties
In March 1911, the Ted Snyder Company in New York City employed the 23-year-old Irving Berlin as a Tin Pan Alley songwriter. One morning after arriving at work, Berlin decided to compose an instrumental ragtime number. By this time, the ragtime phenomenon popularized by pianist Scott Joplin and other African-American musicians had begun to wane, and over a decade had passed since the syncopated genre's initial heyday in the Gay Nineties.
A tireless workaholic, Berlin composed the piece while in the noisy offices of Ted Snyder's music publishing firm where ""five or six pianos and as many vocalists were making bedlam with songs of the day."" Berlin composed the lyrics of the song as a narrative sequel to his earlier 1910 composition ""Alexander and His Clarinet"". This earlier composition recounts the reconciliation between an African-American musician named Alexander Adams and his flame Eliza Johnson as well as highlights Alexander's innovative musical style. Berlin's friend Jack Alexander, a cornet-playing African-American bandleader, inspired the title character.
By the next day, Berlin completed four pages of notes for the copyist-arranger. Berlin registered the song in the name of the Ted Snyder Company as E252990 and published it on March 18, 1911. Upon playing the composition for others, listeners criticized the song as too lengthy (""running beyond the conventional 32 bars""), too rangy, and not ""a real ragtime number"". In fact, the tune is a march as opposed to a rag and barely contains a trace of syncopation. Its sole notability consists of quotes from Swanee River and a bugle call. Due to such criticisms, the tune unimpressed listeners at the Ted Snyder Company.

Undaunted by the lackluster response, Berlin submitted the song to Jesse L. Lasky, a Broadway theater producer planning an extravagant debut for his nightclub theater called the Follies Bergère. Lasky hesitated to incorporate the pseudo-ragtime number into his show. When the show opened on April 27, 1911, Lasky chose only to use its melody whistled by performer Otis Harlan. Thus the song failed to find an appreciative audience.
Fortunately for Berlin, vaudeville singer and baritone Emma Carus liked his humorous composition, and she introduced the song on April 18, 1911, at the American Music Hall in Chicago. She next embarked on a tour of the Midwest in Spring 1911. Consequently, music historians credit Carus for showcasing the song to the country and helping contribute to its immense popularity. In gratitude, Berlin credited Carus on the cover of the sheet music. The catchy song became indelibly linked with Carus in the public consciousness, although rival performers such as Al Jolson later co-opted the hit tune.

Amid the success of Carus' national tour, the comedic duo of Arthur Collins and Byron G. Harlan released a phonograph recording of the song on May 23, 1911, which became the best-selling record in the United States for ten consecutive weeks. Five days later, Berlin performed the song himself on May 28, 1911, in a special charity performance of the first Friars Frolic by the New York Friars Club at the New Amsterdam Theater. A fellow composer in attendance, George M. Cohan, instantly recognized the catchiness of the tune and told Berlin that the song would be an obvious hit. Soon after, Berlin's jaunty melody ""sold a million copies of sheet music in 1911, then another million in 1912, and continued to sell for years afterwards."" Alexander's Ragtime Band became ""the number one song from October 1911 through January 1912.""

Cultural sensation
Although neither Irving Berlin's first commercial hit nor his first composition to attract international attention, ""Alexander's Ragtime Band""  nevertheless catapulted Berlin's career. American newspapers hailed Berlin's jumpy tune as the decade's musical sensation, and he became a cultural luminary over night. An adoring international press subsequently touted him as the ""King of Ragtime"", an inaccurate title as the song ""had little to do with ragtime and everything to do with ragtime audacity, alerting Europe to hot times in the colonies."" Baffled by this new title, Berlin publicly insisted that he did not originate ragtime but merely ""crystallized it and brought it to people's attention."" Historian Mark Sullivan later claimed that, with the auspicious debut of ""Alexander's Ragtime Band"", Berlin abruptly ""lifted ragtime from the depths of sordid dives to the apotheosis of fashionable vogue.""
Although not a traditional ragtime song, Berlin's jaunty composition kickstarted a ragtime jubilee—a belated popular celebration of the musical style which African-American composers such as Scott Joplin had originated a decade earlier in the 1890s. The positive international reception of ""Alexander's Ragtime Band"" in 1911 led to a musical and dance revival known as ""the ragtime craze"". 

At the time, ragtime music caught ""its second wind"" and ragtime dancing spread ""like wildfire."" One dancing couple in particular who exemplified this faddish sensation were Vernon and Irene Castle. The charismatic, trendsetting duo frequently danced to Berlin's ""Alexander's Ragtime Band"" and his other modernist compositions. The Castles' modern dancing paired with Berlin's modern songs came to embody the ongoing culture clash between the waning propriety of the Edwardian era and the waxing joviality of the Ragtime revolution on the eve of World War I. The Daily Express wrote in 1913 that:

In every London restaurant, park and theater, you hear [Berlin's] strains; Paris dances to it; Vienna has forsaken the waltz; Madrid has flung away her castanets, and Venice has forgotten her barcarolles. Ragtime has swept like a whirlwind over the earth.
Writers such as Edward Jablonski and Ian Whitcomb have emphasized the irony that, in the 1910s, even the upper class of the Russian Empire—a reactionary nation from which Berlin's Jewish forebears had been compelled to flee decades earlier—became enamored with ""the ragtime beat with an abandon bordering on mania."" Specifically, British socialite Lady Diana Cooper described Prince Felix Yusupov, an affluent Russian aristocrat who married the niece of Tsar Nicholas II and later murdered Grigori Rasputin, as dancing ""around the ballroom like a demented worm"" and shouting, ""More ragtime!""
Hearing of such behavior, commentators diagnosed such individuals as ""bitten by the ragtime bug"" and behaving like ""a dog with rabies."" They declared that ""whether [the ragtime mania] is simply a passing phase of our decadent culture or an infectious disease which has come to stay, like la grippe or leprosy, time alone can show.""

Continued popularity
As the years passed, Berlin's ""Alexander's Ragtime Band"" had many recurrent manifestations as many artists covered it:  Billy Murray, in 1912; Bessie Smith, in 1927; Oswald the Lucky Rabbit, in 1930; the Boswell Sisters, in 1934; Louis Armstrong, in 1937; Bing Crosby and Connee Boswell, in 1938; Johnny Mercer, in 1945; Al Jolson, in 1947; Nellie Lutcher, in 1948, and Ray Charles in 1959.  Consequently, ""Alexander's Ragtime Band"" had a dozen hit covers within the half-a-century prior to 1960.
Reflecting decades later upon the song's unlikely success, Berlin confessed his amazement at its immediate global acclaim and continued popularity. He ascribed its unexpected success to the farcical and silly lyrics which were ""fundamentally right"" and ""started the heels and shoulders of all America and a good section of Europe to rocking.""
In 1937, 20th Century Fox  approached Irving Berlin to write a story treatment for an upcoming film tentatively titled Alexander's Ragtime Band. Berlin agreed to write a story outline for the film which featured twenty-six of Berlin's well-known musical scores. 

During press interviews promoting the film prior to its premiere, Berlin decried articles by the American press which painted ragtime as jazz's forerunner. Berlin stated: ""Ragtime really shouldn't be called 'the forerunner of jazz' or 'the father of jazz' because, as everyone will tell when they hear some of the old rags, ragtime and jazz are the same.""
Released on August 5, 1938, Alexander's Ragtime Band starring Tyrone Power, Alice Faye, and Don Ameche became a smash hit and grossed in excess of five million dollars. Soon after the film's release, writer Marie Cooper Dieckhaus filed a plagiarism lawsuit. After Dieckhaus presented evidence at the trial, a federal judge ruled in Dieckhaus' favor that Berlin had stolen the plot of her unpublished 1937 manuscript and used many of its elements for the film. Dieckhaus had submitted the unpublished manuscript in 1937 to various Hollywood studios, literary agents, and other individuals for their perusal. The judge believed that, after rejecting her manuscript, Berlin nonetheless appropriated much of her work. In 1946, an appellate court reversed the ruling on appeal.

Alleged plagiarism
There are allegations that Berlin purloined the melody for ""Alexander's Ragtime Band"" (in particular, the four notes of ""oh, ma honey"") from drafts of ""Mayflower Rag"" and ""A Real Slow Drag"" by prolific composer Scott Joplin. Berlin and Joplin were acquaintances in New York, and Berlin had opportunities to hear Joplin's scores prior to publication. At the time, ""one of Berlin's functions at the Ted Snyder Music Company was to be on the lookout for publishable music by other composers.""
Allegedly, Berlin ""heard Joplin's music in one of the offices, played by a staff musician (since Berlin could not read music) or by Joplin himself."" According to one account: 

Joplin took some music to Irving Berlin, and Berlin kept it for some time. Joplin went back and Berlin said he couldn't use [the song]. When ""Alexander's Ragtime Band"" came out, Joplin said, ""That's my tune.""
Joplin's widow claimed that, ""after Scott had finished writing Treemonisha, and while he was showing it around, hoping to get it published, [Berlin] stole the theme, and made it into a popular song. The number was quite a hit, too, but that didn't do Scott any good."" A relative of John Stillwell Stark, Joplin's music publisher, asserted ""the publication of 'Alexander's Ragtime Band' brought Joplin to tears because it was his [own] composition."" Joplin later died bankrupt after undertaking the financial burden of his unsuccessful Treemonisha opera and was buried in a pauper's grave (remaining unmarked for 57 years) in Queens, New York, on April 1, 1917. As writer Edward A. Berlin notes in King of Ragtime: Scott Joplin and His Era:

There were also rumors heard throughout Tin Pan Alley to the effect that Alexander's Ragtime Band had actually been written by a black man, and even a quarter-century later [composer] W.C. Handy told an audience that ""Irving Berlin got all his ideas and most of his music from the late Scott Joplin."" Berlin was aware of the rumors and addressed the issue in a magazine interview in 1916.
For the next half-century, Berlin was incensed by the allegation that a ""'black boy'  [sic] had written 'Alexander's Ragtime Band'."" Responding to his detractors, Berlin stated: ""If a negro could write 'Alexander,' why couldn't I? ... If they could produce the negro and he had another hit like 'Alexander' in his system, I would choke it out of him and give him twenty thousands dollars in the bargain."" In 1914, Berlin referenced the allegation in the lyrics of his composition ""He's A Rag Picker."" The song features a verse in which a ""black character"" named Mose claims authorship of ""Alexander's Ragtime Band.""

Lyrical implications
Although the 1911 sheet music cover drawn by artist John Frew depicts the band's musicians as either white or biracial, Berlin's ""Alexander's Ragtime Band""—and his earlier 1910 composition ""Alexander and His Clarinet""—employ certain idiomatic expressions (""oh, ma honey"", ""honey lamb"") and vernacular English (""bestest band what am"") in the lyrics to indicate to the listener that the characters in the song should be understood to be African-American.
For example, an often-omitted and risqué second verse identifies the race of Alexander's clarinet player:

There's a fiddle with notes that screeches
Like a chicken—like a chicken—
And the clarinet is a colored pet.

Sheet music
Recorded versions
Bessie Smith and Her Blue Boys recorded Alexander's Ragtime Band on Columbia Records in 1927.

See also
Ragtime
Scott Joplin
List of pre-1920 jazz standards
When Alexander Takes His Ragtime Band to France
List of best-selling sheet music

References
Notes
Citations
Works cited
External links

""Alexander's Ragtime Band"" (Centennial Tribute)
""Alexander's Ragtime Band"" Sheet Music (David M. Rubenstein Manuscript Library)
""Alexander's Ragtime Band"" by Billy Murray (Cylinder Preservation and Digitization Project)",
9997961,/m/06_y2j7,Contigo y aquí,,,['spanish'],1974-01-01,['Argentina'],['Argentina'],,,,
